source	target	weight	correlation
PASV8074	ASV2614	1	1
PASV8074	ASV2585	1	1
PASV8074	ASV899	1	1
PASV8074	ASV2651	0.979795897113271	0.979795897113271
PASV8074	ASV2776	1	1
PASV8074	ASV2629	0.979795897113271	0.979795897113271
PASV8074	s__VTX00350	1	1
PASV8062	PASV8065	1	1
PASV8062	PASV8067	1	1
PASV8062	PASV8066	1	1
PASV8062	PASV8068	1	1
PASV8062	PASV8069	1	1
PASV8062	ASV2555	1	1
PASV8062	ASV2596	1	1
PASV8062	ASV860	1	1
PASV8062	ASV2620	1	1
PASV8062	ASV1820	1	1
PASV8062	ASV559	1	1
PASV8062	ASV2643	1	1
PASV8062	ASV2566	1	1
PASV8062	ASV541	1	1
PASV8062	ASV2592	1	1
PASV8062	ASV147	1	1
PASV8062	ASV2552	1	1
PASV8062	ASV2616	1	1
PASV8062	ASV2598	1	1
PASV8062	ASV2622	1	1
PASV8062	ASV2584	1	1
PASV8062	ASV2611	1	1
PASV8062	ASV2590	1	1
PASV8062	ASV2053	1	1
PASV8062	ASV2597	1	1
PASV8062	ASV2574	1	1
PASV8062	ASV2626	1	1
PASV8062	ASV2613	1	1
PASV8062	ASV2693	1	1
PASV8062	ASV2581	1	1
PASV8062	ASV39	1	1
PASV8062	ASV2595	1	1
PASV8062	ASV2600	1	1
PASV8062	ASV2386	1	1
PASV8062	ASV2563	1	1
PASV8062	ASV2627	1	1
PASV8062	ASV2650	1	1
PASV8062	ASV2649	1	1
PASV8062	ASV2567	1	1
PASV8062	ASV2608	1	1
PASV8062	ASV2632	1	1
PASV7054	ASV1016	0.979795897113271	0.979795897113271
PASV7054	ASV947	1	1
PASV7054	ASV1104	1	1
PASV7054	ASV1028	1	1
PASV7054	ASV474	1	1
PASV3402	PASV9262	1	1
PASV3402	PASV9263	1	1
PASV3402	PASV9265	1	1
PASV3402	ASV2927	1	1
PASV3402	ASV2999	1	1
PASV3402	ASV2903	1	1
PASV3402	ASV2952	1	1
PASV3402	ASV2925	1	1
PASV3402	ASV2946	1	1
PASV3402	ASV2959	1	1
PASV3402	ASV2922	1	1
PASV3402	ASV2944	1	1
PASV3402	ASV2979	1	1
PASV3402	ASV2929	1	1
PASV3402	ASV2461	1	1
PASV3402	ASV2939	1	1
PASV3402	ASV2990	1	1
PASV3402	ASV2962	1	1
PASV3402	ASV2915	1	1
PASV3402	ASV2969	1	1
PASV3402	ASV2926	1	1
PASV3402	ASV2998	1	1
PASV3402	ASV2931	1	1
PASV3402	ASV2945	1	1
PASV3402	ASV549	1	1
PASV3402	ASV3027	1	1
PASV3402	ASV2932	1	1
PASV3402	ASV561	1	1
PASV3402	ASV2057	1	1
PASV3402	ASV2980	1	1
PASV3402	ASV3013	1	1
PASV3402	ASV2961	1	1
PASV3402	ASV2943	1	1
PASV3402	ASV2968	1	1
PASV3402	ASV2966	1	1
PASV3402	ASV2993	1	1
PASV3402	ASV2982	1	1
PASV3402	ASV895	1	1
PASV3402	ASV2950	1	1
PASV3402	ASV2977	1	1
PASV3402	ASV2963	1	1
PASV3402	ASV936	1	1
PASV3402	ASV2352	1	1
PASV3402	ASV2911	1	1
PASV3402	ASV3002	1	1
PASV3402	ASV2924	1	1
PASV3402	ASV2904	1	1
PASV3402	ASV2940	1	1
PASV3402	ASV2918	1	1
PASV3402	s__VTX00009	1	1
PASV7514	PASV7515	1	1
PASV7514	PASV7516	1	1
PASV7514	ASV4001	1	1
PASV7514	ASV4016	1	1
PASV7514	ASV1041	1	1
PASV7514	ASV2046	1	1
PASV7514	ASV3955	1	1
PASV7514	ASV3951	1	1
PASV7514	ASV3965	1	1
PASV7514	ASV3967	1	1
PASV7514	ASV3933	1	1
PASV7514	ASV1919	1	1
PASV7514	ASV3952	1	1
PASV7514	ASV1846	1	1
PASV7514	ASV3956	1	1
PASV7514	ASV3487	1	1
PASV7514	ASV918	1	1
PASV7514	ASV264	1	1
PASV7514	ASV4023	1	1
PASV7514	ASV995	1	1
PASV7514	ASV4008	1	1
PASV7514	ASV3989	1	1
PASV7514	ASV1937	1	1
PASV7514	ASV3971	1	1
PASV7514	ASV3974	1	1
PASV7514	ASV3945	1	1
PASV7514	ASV3946	1	1
PASV7514	ASV3975	1	1
PASV7514	ASV3935	1	1
PASV7514	ASV3954	1	1
PASV7514	ASV4019	1	1
PASV7514	ASV3990	1	1
PASV7514	ASV3932	1	1
PASV7514	ASV3982	1	1
PASV7514	ASV3944	1	1
PASV7514	ASV3942	1	1
PASV7514	ASV3999	1	1
PASV7514	ASV3987	1	1
PASV7514	ASV1845	1	1
PASV7514	ASV3953	1	1
PASV7514	ASV3972	1	1
PASV7514	ASV3949	1	1
PASV7514	ASV3998	1	1
PASV7514	ASV1819	1	1
PASV7514	ASV3973	1	1
PASV7514	ASV960	1	1
PASV7514	ASV3969	1	1
PASV7514	ASV3376	1	1
PASV7514	ASV1867	1	1
PASV7514	ASV3985	1	1
PASV7514	ASV3993	1	1
PASV7514	ASV1842	1	1
PASV7514	ASV1881	1	1
PASV7514	ASV3963	1	1
PASV7514	ASV3940	1	1
PASV7514	ASV3983	1	1
PASV7514	ASV3395	1	1
PASV7514	ASV3947	1	1
PASV7514	s__VTX00063	1	1
PASV4838	ASV3633	1	1
PASV4838	ASV1851	1	1
PASV4838	ASV2279	1	1
PASV9262	PASV9263	1	1
PASV9262	PASV9265	1	1
PASV9262	ASV2927	1	1
PASV9262	ASV2999	1	1
PASV9262	ASV2903	1	1
PASV9262	ASV2952	1	1
PASV9262	ASV2925	1	1
PASV9262	ASV2946	1	1
PASV9262	ASV2959	1	1
PASV9262	ASV2922	1	1
PASV9262	ASV2944	1	1
PASV9262	ASV2979	1	1
PASV9262	ASV2929	1	1
PASV9262	ASV2461	1	1
PASV9262	ASV2939	1	1
PASV9262	ASV2990	1	1
PASV9262	ASV2962	1	1
PASV9262	ASV2915	1	1
PASV9262	ASV2969	1	1
PASV9262	ASV2926	1	1
PASV9262	ASV2998	1	1
PASV9262	ASV2931	1	1
PASV9262	ASV2945	1	1
PASV9262	ASV549	1	1
PASV9262	ASV3027	1	1
PASV9262	ASV2932	1	1
PASV9262	ASV561	1	1
PASV9262	ASV2057	1	1
PASV9262	ASV2980	1	1
PASV9262	ASV3013	1	1
PASV9262	ASV2961	1	1
PASV9262	ASV2943	1	1
PASV9262	ASV2968	1	1
PASV9262	ASV2966	1	1
PASV9262	ASV2993	1	1
PASV9262	ASV2982	1	1
PASV9262	ASV895	1	1
PASV9262	ASV2950	1	1
PASV9262	ASV2977	1	1
PASV9262	ASV2963	1	1
PASV9262	ASV936	1	1
PASV9262	ASV2352	1	1
PASV9262	ASV2911	1	1
PASV9262	ASV3002	1	1
PASV9262	ASV2924	1	1
PASV9262	ASV2904	1	1
PASV9262	ASV2940	1	1
PASV9262	ASV2918	1	1
PASV9262	s__VTX00009	1	1
PASV4818	PASV4824	1	1
PASV4818	ASV3648	1	1
PASV4818	ASV3630	1	1
PASV4818	ASV3627	1	1
PASV4818	ASV1870	1	1
PASV4818	ASV3626	1	1
PASV4818	ASV3669	1	1
PASV4818	ASV3645	1	1
PASV4818	ASV3619	1	1
PASV4818	ASV250	1	1
PASV4818	ASV3686	1	1
PASV4818	ASV174	1	1
PASV4818	ASV3621	1	1
PASV4818	ASV3624	1	1
PASV4818	ASV3643	1	1
PASV4818	ASV3656	1	1
PASV4818	ASV448	1	1
PASV4818	ASV3642	1	1
PASV4818	ASV3625	1	1
PASV4818	ASV461	1	1
PASV4818	ASV3639	1	1
PASV4818	ASV407	1	1
PASV4818	ASV3640	1	1
PASV4818	ASV3646	1	1
PASV4818	ASV3680	1	1
PASV4818	ASV3661	1	1
PASV4818	ASV3652	1	1
PASV4818	ASV3632	1	1
PASV4818	ASV3649	1	1
PASV4818	ASV3644	1	1
PASV4818	ASV3700	1	1
PASV4818	ASV3298	1	1
PASV4818	ASV3690	1	1
PASV4818	ASV3655	1	1
PASV4818	ASV3678	1	1
PASV4818	ASV3673	1	1
PASV4818	ASV2266	1	1
PASV4818	ASV3622	1	1
PASV4818	ASV3689	1	1
PASV4818	ASV3683	1	1
PASV4818	ASV3629	1	1
PASV4818	ASV3637	1	1
PASV4818	ASV3694	1	1
PASV4818	ASV3701	1	1
PASV4818	ASV1840	1	1
PASV4818	ASV3641	1	1
PASV4818	ASV3636	1	1
PASV4818	ASV839	1	1
PASV7521	ASV1646	1	1
PASV7521	ASV280	1	1
PASV7521	ASV943	1	1
PASV9263	PASV9265	1	1
PASV9263	ASV2927	1	1
PASV9263	ASV2999	1	1
PASV9263	ASV2903	1	1
PASV9263	ASV2952	1	1
PASV9263	ASV2925	1	1
PASV9263	ASV2946	1	1
PASV9263	ASV2959	1	1
PASV9263	ASV2922	1	1
PASV9263	ASV2944	1	1
PASV9263	ASV2979	1	1
PASV9263	ASV2929	1	1
PASV9263	ASV2461	1	1
PASV9263	ASV2939	1	1
PASV9263	ASV2990	1	1
PASV9263	ASV2962	1	1
PASV9263	ASV2915	1	1
PASV9263	ASV2969	1	1
PASV9263	ASV2926	1	1
PASV9263	ASV2998	1	1
PASV9263	ASV2931	1	1
PASV9263	ASV2945	1	1
PASV9263	ASV549	1	1
PASV9263	ASV3027	1	1
PASV9263	ASV2932	1	1
PASV9263	ASV561	1	1
PASV9263	ASV2057	1	1
PASV9263	ASV2980	1	1
PASV9263	ASV3013	1	1
PASV9263	ASV2961	1	1
PASV9263	ASV2943	1	1
PASV9263	ASV2968	1	1
PASV9263	ASV2966	1	1
PASV9263	ASV2993	1	1
PASV9263	ASV2982	1	1
PASV9263	ASV895	1	1
PASV9263	ASV2950	1	1
PASV9263	ASV2977	1	1
PASV9263	ASV2963	1	1
PASV9263	ASV936	1	1
PASV9263	ASV2352	1	1
PASV9263	ASV2911	1	1
PASV9263	ASV3002	1	1
PASV9263	ASV2924	1	1
PASV9263	ASV2904	1	1
PASV9263	ASV2940	1	1
PASV9263	ASV2918	1	1
PASV9263	s__VTX00009	1	1
PASV7519	ASV2579	1	1
PASV7519	ASV2635	1	1
PASV7519	ASV238	1	1
PASV7519	ASV884	1	1
PASV7519	ASV1193	1	1
PASV4860	ASV1925	1	1
PASV4860	ASV3710	1	1
PASV4860	ASV3803	1	1
PASV4860	ASV3730	1	1
PASV7515	PASV7516	1	1
PASV7515	ASV4001	1	1
PASV7515	ASV4016	1	1
PASV7515	ASV1041	1	1
PASV7515	ASV2046	1	1
PASV7515	ASV3955	1	1
PASV7515	ASV3951	1	1
PASV7515	ASV3965	1	1
PASV7515	ASV3967	1	1
PASV7515	ASV3933	1	1
PASV7515	ASV1919	1	1
PASV7515	ASV3952	1	1
PASV7515	ASV1846	1	1
PASV7515	ASV3956	1	1
PASV7515	ASV3487	1	1
PASV7515	ASV918	1	1
PASV7515	ASV264	1	1
PASV7515	ASV4023	1	1
PASV7515	ASV995	1	1
PASV7515	ASV4008	1	1
PASV7515	ASV3989	1	1
PASV7515	ASV1937	1	1
PASV7515	ASV3971	1	1
PASV7515	ASV3974	1	1
PASV7515	ASV3945	1	1
PASV7515	ASV3946	1	1
PASV7515	ASV3975	1	1
PASV7515	ASV3935	1	1
PASV7515	ASV3954	1	1
PASV7515	ASV4019	1	1
PASV7515	ASV3990	1	1
PASV7515	ASV3932	1	1
PASV7515	ASV3982	1	1
PASV7515	ASV3944	1	1
PASV7515	ASV3942	1	1
PASV7515	ASV3999	1	1
PASV7515	ASV3987	1	1
PASV7515	ASV1845	1	1
PASV7515	ASV3953	1	1
PASV7515	ASV3972	1	1
PASV7515	ASV3949	1	1
PASV7515	ASV3998	1	1
PASV7515	ASV1819	1	1
PASV7515	ASV3973	1	1
PASV7515	ASV960	1	1
PASV7515	ASV3969	1	1
PASV7515	ASV3376	1	1
PASV7515	ASV1867	1	1
PASV7515	ASV3985	1	1
PASV7515	ASV3993	1	1
PASV7515	ASV1842	1	1
PASV7515	ASV1881	1	1
PASV7515	ASV3963	1	1
PASV7515	ASV3940	1	1
PASV7515	ASV3983	1	1
PASV7515	ASV3395	1	1
PASV7515	ASV3947	1	1
PASV7515	s__VTX00063	1	1
PASV8773	ASV1456	0.979795897113271	0.979795897113271
PASV8773	ASV1593	1	1
PASV8773	ASV1471	1	1
PASV8773	ASV1508	1	1
PASV8773	ASV2	1	1
PASV8751	PASV8754	1	1
PASV8751	ASV1447	1	1
PASV8751	ASV1440	1	1
PASV8751	ASV1441	1	1
PASV8751	ASV1424	1	1
PASV8751	ASV1516	1	1
PASV8751	ASV566	1	1
PASV8751	ASV1408	1	1
PASV8751	ASV1411	1	1
PASV8751	ASV1412	1	1
PASV8751	ASV925	1	1
PASV8751	ASV1507	1	1
PASV8751	ASV1366	1	1
PASV8751	ASV1388	1	1
PASV8751	ASV1364	1	1
PASV8751	ASV1429	1	1
PASV8751	ASV1405	1	1
PASV8751	ASV1439	1	1
PASV8751	ASV841	1	1
PASV8751	ASV1437	1	1
PASV8751	ASV383	1	1
PASV8751	ASV1474	1	1
PASV8751	ASV864	1	1
PASV8751	ASV1523	1	1
PASV8751	ASV1498	1	1
PASV8751	ASV365	1	1
PASV8751	ASV1378	1	1
PASV8751	ASV1448	1	1
PASV8751	ASV1422	1	1
PASV8751	ASV1413	1	1
PASV8751	ASV1432	1	1
PASV8751	ASV1370	1	1
PASV8751	ASV1430	1	1
PASV8751	ASV1055	1	1
PASV8751	ASV1470	1	1
PASV8751	ASV1387	1	1
PASV8751	ASV212	1	1
PASV8751	ASV1379	1	1
PASV8751	ASV1502	1	1
PASV8751	ASV1504	1	1
PASV8751	ASV1396	1	1
PASV8751	ASV1450	1	1
PASV8751	ASV1410	1	1
PASV8751	ASV1409	1	1
PASV8751	ASV1458	1	1
PASV7516	ASV4001	1	1
PASV7516	ASV4016	1	1
PASV7516	ASV1041	1	1
PASV7516	ASV2046	1	1
PASV7516	ASV3955	1	1
PASV7516	ASV3951	1	1
PASV7516	ASV3965	1	1
PASV7516	ASV3967	1	1
PASV7516	ASV3933	1	1
PASV7516	ASV1919	1	1
PASV7516	ASV3952	1	1
PASV7516	ASV1846	1	1
PASV7516	ASV3956	1	1
PASV7516	ASV3487	1	1
PASV7516	ASV918	1	1
PASV7516	ASV264	1	1
PASV7516	ASV4023	1	1
PASV7516	ASV995	1	1
PASV7516	ASV4008	1	1
PASV7516	ASV3989	1	1
PASV7516	ASV1937	1	1
PASV7516	ASV3971	1	1
PASV7516	ASV3974	1	1
PASV7516	ASV3945	1	1
PASV7516	ASV3946	1	1
PASV7516	ASV3975	1	1
PASV7516	ASV3935	1	1
PASV7516	ASV3954	1	1
PASV7516	ASV4019	1	1
PASV7516	ASV3990	1	1
PASV7516	ASV3932	1	1
PASV7516	ASV3982	1	1
PASV7516	ASV3944	1	1
PASV7516	ASV3942	1	1
PASV7516	ASV3999	1	1
PASV7516	ASV3987	1	1
PASV7516	ASV1845	1	1
PASV7516	ASV3953	1	1
PASV7516	ASV3972	1	1
PASV7516	ASV3949	1	1
PASV7516	ASV3998	1	1
PASV7516	ASV1819	1	1
PASV7516	ASV3973	1	1
PASV7516	ASV960	1	1
PASV7516	ASV3969	1	1
PASV7516	ASV3376	1	1
PASV7516	ASV1867	1	1
PASV7516	ASV3985	1	1
PASV7516	ASV3993	1	1
PASV7516	ASV1842	1	1
PASV7516	ASV1881	1	1
PASV7516	ASV3963	1	1
PASV7516	ASV3940	1	1
PASV7516	ASV3983	1	1
PASV7516	ASV3395	1	1
PASV7516	ASV3947	1	1
PASV7516	s__VTX00063	1	1
PASV8065	PASV8067	1	1
PASV8065	PASV8066	1	1
PASV8065	PASV8068	1	1
PASV8065	PASV8069	1	1
PASV8065	ASV2555	1	1
PASV8065	ASV2596	1	1
PASV8065	ASV860	1	1
PASV8065	ASV2620	1	1
PASV8065	ASV1820	1	1
PASV8065	ASV559	1	1
PASV8065	ASV2643	1	1
PASV8065	ASV2566	1	1
PASV8065	ASV541	1	1
PASV8065	ASV2592	1	1
PASV8065	ASV147	1	1
PASV8065	ASV2552	1	1
PASV8065	ASV2616	1	1
PASV8065	ASV2598	1	1
PASV8065	ASV2622	1	1
PASV8065	ASV2584	1	1
PASV8065	ASV2611	1	1
PASV8065	ASV2590	1	1
PASV8065	ASV2053	1	1
PASV8065	ASV2597	1	1
PASV8065	ASV2574	1	1
PASV8065	ASV2626	1	1
PASV8065	ASV2613	1	1
PASV8065	ASV2693	1	1
PASV8065	ASV2581	1	1
PASV8065	ASV39	1	1
PASV8065	ASV2595	1	1
PASV8065	ASV2600	1	1
PASV8065	ASV2386	1	1
PASV8065	ASV2563	1	1
PASV8065	ASV2627	1	1
PASV8065	ASV2650	1	1
PASV8065	ASV2649	1	1
PASV8065	ASV2567	1	1
PASV8065	ASV2608	1	1
PASV8065	ASV2632	1	1
PASV8067	PASV8066	1	1
PASV8067	PASV8068	1	1
PASV8067	PASV8069	1	1
PASV8067	ASV2555	1	1
PASV8067	ASV2596	1	1
PASV8067	ASV860	1	1
PASV8067	ASV2620	1	1
PASV8067	ASV1820	1	1
PASV8067	ASV559	1	1
PASV8067	ASV2643	1	1
PASV8067	ASV2566	1	1
PASV8067	ASV541	1	1
PASV8067	ASV2592	1	1
PASV8067	ASV147	1	1
PASV8067	ASV2552	1	1
PASV8067	ASV2616	1	1
PASV8067	ASV2598	1	1
PASV8067	ASV2622	1	1
PASV8067	ASV2584	1	1
PASV8067	ASV2611	1	1
PASV8067	ASV2590	1	1
PASV8067	ASV2053	1	1
PASV8067	ASV2597	1	1
PASV8067	ASV2574	1	1
PASV8067	ASV2626	1	1
PASV8067	ASV2613	1	1
PASV8067	ASV2693	1	1
PASV8067	ASV2581	1	1
PASV8067	ASV39	1	1
PASV8067	ASV2595	1	1
PASV8067	ASV2600	1	1
PASV8067	ASV2386	1	1
PASV8067	ASV2563	1	1
PASV8067	ASV2627	1	1
PASV8067	ASV2650	1	1
PASV8067	ASV2649	1	1
PASV8067	ASV2567	1	1
PASV8067	ASV2608	1	1
PASV8067	ASV2632	1	1
PASV8066	PASV8068	1	1
PASV8066	PASV8069	1	1
PASV8066	ASV2555	1	1
PASV8066	ASV2596	1	1
PASV8066	ASV860	1	1
PASV8066	ASV2620	1	1
PASV8066	ASV1820	1	1
PASV8066	ASV559	1	1
PASV8066	ASV2643	1	1
PASV8066	ASV2566	1	1
PASV8066	ASV541	1	1
PASV8066	ASV2592	1	1
PASV8066	ASV147	1	1
PASV8066	ASV2552	1	1
PASV8066	ASV2616	1	1
PASV8066	ASV2598	1	1
PASV8066	ASV2622	1	1
PASV8066	ASV2584	1	1
PASV8066	ASV2611	1	1
PASV8066	ASV2590	1	1
PASV8066	ASV2053	1	1
PASV8066	ASV2597	1	1
PASV8066	ASV2574	1	1
PASV8066	ASV2626	1	1
PASV8066	ASV2613	1	1
PASV8066	ASV2693	1	1
PASV8066	ASV2581	1	1
PASV8066	ASV39	1	1
PASV8066	ASV2595	1	1
PASV8066	ASV2600	1	1
PASV8066	ASV2386	1	1
PASV8066	ASV2563	1	1
PASV8066	ASV2627	1	1
PASV8066	ASV2650	1	1
PASV8066	ASV2649	1	1
PASV8066	ASV2567	1	1
PASV8066	ASV2608	1	1
PASV8066	ASV2632	1	1
PASV8754	ASV1447	1	1
PASV8754	ASV1440	1	1
PASV8754	ASV1441	1	1
PASV8754	ASV1424	1	1
PASV8754	ASV1516	1	1
PASV8754	ASV566	1	1
PASV8754	ASV1408	1	1
PASV8754	ASV1411	1	1
PASV8754	ASV1412	1	1
PASV8754	ASV925	1	1
PASV8754	ASV1507	1	1
PASV8754	ASV1366	1	1
PASV8754	ASV1388	1	1
PASV8754	ASV1364	1	1
PASV8754	ASV1429	1	1
PASV8754	ASV1405	1	1
PASV8754	ASV1439	1	1
PASV8754	ASV841	1	1
PASV8754	ASV1437	1	1
PASV8754	ASV383	1	1
PASV8754	ASV1474	1	1
PASV8754	ASV864	1	1
PASV8754	ASV1523	1	1
PASV8754	ASV1498	1	1
PASV8754	ASV365	1	1
PASV8754	ASV1378	1	1
PASV8754	ASV1448	1	1
PASV8754	ASV1422	1	1
PASV8754	ASV1413	1	1
PASV8754	ASV1432	1	1
PASV8754	ASV1370	1	1
PASV8754	ASV1430	1	1
PASV8754	ASV1055	1	1
PASV8754	ASV1470	1	1
PASV8754	ASV1387	1	1
PASV8754	ASV212	1	1
PASV8754	ASV1379	1	1
PASV8754	ASV1502	1	1
PASV8754	ASV1504	1	1
PASV8754	ASV1396	1	1
PASV8754	ASV1450	1	1
PASV8754	ASV1410	1	1
PASV8754	ASV1409	1	1
PASV8754	ASV1458	1	1
PASV4824	ASV3648	1	1
PASV4824	ASV3630	1	1
PASV4824	ASV3627	1	1
PASV4824	ASV1870	1	1
PASV4824	ASV3626	1	1
PASV4824	ASV3669	1	1
PASV4824	ASV3645	1	1
PASV4824	ASV3619	1	1
PASV4824	ASV250	1	1
PASV4824	ASV3686	1	1
PASV4824	ASV174	1	1
PASV4824	ASV3621	1	1
PASV4824	ASV3624	1	1
PASV4824	ASV3643	1	1
PASV4824	ASV3656	1	1
PASV4824	ASV448	1	1
PASV4824	ASV3642	1	1
PASV4824	ASV3625	1	1
PASV4824	ASV461	1	1
PASV4824	ASV3639	1	1
PASV4824	ASV407	1	1
PASV4824	ASV3640	1	1
PASV4824	ASV3646	1	1
PASV4824	ASV3680	1	1
PASV4824	ASV3661	1	1
PASV4824	ASV3652	1	1
PASV4824	ASV3632	1	1
PASV4824	ASV3649	1	1
PASV4824	ASV3644	1	1
PASV4824	ASV3700	1	1
PASV4824	ASV3298	1	1
PASV4824	ASV3690	1	1
PASV4824	ASV3655	1	1
PASV4824	ASV3678	1	1
PASV4824	ASV3673	1	1
PASV4824	ASV2266	1	1
PASV4824	ASV3622	1	1
PASV4824	ASV3689	1	1
PASV4824	ASV3683	1	1
PASV4824	ASV3629	1	1
PASV4824	ASV3637	1	1
PASV4824	ASV3694	1	1
PASV4824	ASV3701	1	1
PASV4824	ASV1840	1	1
PASV4824	ASV3641	1	1
PASV4824	ASV3636	1	1
PASV4824	ASV839	1	1
PASV8068	PASV8069	1	1
PASV8068	ASV2555	1	1
PASV8068	ASV2596	1	1
PASV8068	ASV860	1	1
PASV8068	ASV2620	1	1
PASV8068	ASV1820	1	1
PASV8068	ASV559	1	1
PASV8068	ASV2643	1	1
PASV8068	ASV2566	1	1
PASV8068	ASV541	1	1
PASV8068	ASV2592	1	1
PASV8068	ASV147	1	1
PASV8068	ASV2552	1	1
PASV8068	ASV2616	1	1
PASV8068	ASV2598	1	1
PASV8068	ASV2622	1	1
PASV8068	ASV2584	1	1
PASV8068	ASV2611	1	1
PASV8068	ASV2590	1	1
PASV8068	ASV2053	1	1
PASV8068	ASV2597	1	1
PASV8068	ASV2574	1	1
PASV8068	ASV2626	1	1
PASV8068	ASV2613	1	1
PASV8068	ASV2693	1	1
PASV8068	ASV2581	1	1
PASV8068	ASV39	1	1
PASV8068	ASV2595	1	1
PASV8068	ASV2600	1	1
PASV8068	ASV2386	1	1
PASV8068	ASV2563	1	1
PASV8068	ASV2627	1	1
PASV8068	ASV2650	1	1
PASV8068	ASV2649	1	1
PASV8068	ASV2567	1	1
PASV8068	ASV2608	1	1
PASV8068	ASV2632	1	1
PASV7561	ASV266	1	1
PASV8069	ASV2555	1	1
PASV8069	ASV2596	1	1
PASV8069	ASV860	1	1
PASV8069	ASV2620	1	1
PASV8069	ASV1820	1	1
PASV8069	ASV559	1	1
PASV8069	ASV2643	1	1
PASV8069	ASV2566	1	1
PASV8069	ASV541	1	1
PASV8069	ASV2592	1	1
PASV8069	ASV147	1	1
PASV8069	ASV2552	1	1
PASV8069	ASV2616	1	1
PASV8069	ASV2598	1	1
PASV8069	ASV2622	1	1
PASV8069	ASV2584	1	1
PASV8069	ASV2611	1	1
PASV8069	ASV2590	1	1
PASV8069	ASV2053	1	1
PASV8069	ASV2597	1	1
PASV8069	ASV2574	1	1
PASV8069	ASV2626	1	1
PASV8069	ASV2613	1	1
PASV8069	ASV2693	1	1
PASV8069	ASV2581	1	1
PASV8069	ASV39	1	1
PASV8069	ASV2595	1	1
PASV8069	ASV2600	1	1
PASV8069	ASV2386	1	1
PASV8069	ASV2563	1	1
PASV8069	ASV2627	1	1
PASV8069	ASV2650	1	1
PASV8069	ASV2649	1	1
PASV8069	ASV2567	1	1
PASV8069	ASV2608	1	1
PASV8069	ASV2632	1	1
PASV9265	ASV2927	1	1
PASV9265	ASV2999	1	1
PASV9265	ASV2903	1	1
PASV9265	ASV2952	1	1
PASV9265	ASV2925	1	1
PASV9265	ASV2946	1	1
PASV9265	ASV2959	1	1
PASV9265	ASV2922	1	1
PASV9265	ASV2944	1	1
PASV9265	ASV2979	1	1
PASV9265	ASV2929	1	1
PASV9265	ASV2461	1	1
PASV9265	ASV2939	1	1
PASV9265	ASV2990	1	1
PASV9265	ASV2962	1	1
PASV9265	ASV2915	1	1
PASV9265	ASV2969	1	1
PASV9265	ASV2926	1	1
PASV9265	ASV2998	1	1
PASV9265	ASV2931	1	1
PASV9265	ASV2945	1	1
PASV9265	ASV549	1	1
PASV9265	ASV3027	1	1
PASV9265	ASV2932	1	1
PASV9265	ASV561	1	1
PASV9265	ASV2057	1	1
PASV9265	ASV2980	1	1
PASV9265	ASV3013	1	1
PASV9265	ASV2961	1	1
PASV9265	ASV2943	1	1
PASV9265	ASV2968	1	1
PASV9265	ASV2966	1	1
PASV9265	ASV2993	1	1
PASV9265	ASV2982	1	1
PASV9265	ASV895	1	1
PASV9265	ASV2950	1	1
PASV9265	ASV2977	1	1
PASV9265	ASV2963	1	1
PASV9265	ASV936	1	1
PASV9265	ASV2352	1	1
PASV9265	ASV2911	1	1
PASV9265	ASV3002	1	1
PASV9265	ASV2924	1	1
PASV9265	ASV2904	1	1
PASV9265	ASV2940	1	1
PASV9265	ASV2918	1	1
PASV9265	s__VTX00009	1	1
ASV1046	ASV2010	0.979795897113271	0.979795897113271
ASV1046	ASV2948	1	1
ASV3648	ASV3630	1	1
ASV3648	ASV3627	1	1
ASV3648	ASV1870	1	1
ASV3648	ASV3626	1	1
ASV3648	ASV3669	1	1
ASV3648	ASV3645	1	1
ASV3648	ASV3619	1	1
ASV3648	ASV250	1	1
ASV3648	ASV3686	1	1
ASV3648	ASV174	1	1
ASV3648	ASV3621	1	1
ASV3648	ASV3624	1	1
ASV3648	ASV3643	1	1
ASV3648	ASV3656	1	1
ASV3648	ASV448	1	1
ASV3648	ASV3642	1	1
ASV3648	ASV3625	1	1
ASV3648	ASV461	1	1
ASV3648	ASV3639	1	1
ASV3648	ASV407	1	1
ASV3648	ASV3640	1	1
ASV3648	ASV3646	1	1
ASV3648	ASV3680	1	1
ASV3648	ASV3661	1	1
ASV3648	ASV3652	1	1
ASV3648	ASV3632	1	1
ASV3648	ASV3649	1	1
ASV3648	ASV3644	1	1
ASV3648	ASV3700	1	1
ASV3648	ASV3298	1	1
ASV3648	ASV3690	1	1
ASV3648	ASV3655	1	1
ASV3648	ASV3678	1	1
ASV3648	ASV3673	1	1
ASV3648	ASV2266	1	1
ASV3648	ASV3622	1	1
ASV3648	ASV3689	1	1
ASV3648	ASV3683	1	1
ASV3648	ASV3629	1	1
ASV3648	ASV3637	1	1
ASV3648	ASV3694	1	1
ASV3648	ASV3701	1	1
ASV3648	ASV1840	1	1
ASV3648	ASV3641	1	1
ASV3648	ASV3636	1	1
ASV3648	ASV839	1	1
ASV28	ASV53	1	-1
ASV2614	ASV2585	1	1
ASV2614	ASV899	1	1
ASV2614	ASV2651	0.979795897113271	0.979795897113271
ASV2614	ASV2776	1	1
ASV2614	ASV2629	0.979795897113271	0.979795897113271
ASV2614	s__VTX00350	1	1
ASV4281	ASV4245	1	1
ASV4281	ASV393	1	1
ASV4281	ASV2345	1	1
